"team.id" "team.name" "team.logo" "league.id" "league.name" "league.country" "league.logo" "league.flag" "league.season" "games.appearences" "games.lineups" "games.minutes" "games.number" "games.position" "games.rating" "games.captain" "substitutes.in" "substitutes.out" "substitutes.bench" "shots.total" "shots.on" "goals.total" "goals.conceded" "goals.assists" "goals.saves" "passes.total" "passes.key" "passes.accuracy" "tackles.total" "tackles.blocks" "tackles.interceptions" "duels.total" "duels.won" "dribbles.attempts" "dribbles.success" "dribbles.past" "fouls.drawn" "fouls.committed" "cards.yellow" "cards.yellowred" "cards.red" "penalty.won" "penalty.commited" "penalty.scored" "penalty.missed" "penalty.saved" "player.id" "player.name" "player.firstname" "player.lastname" "player.age" "player.nationality" "player.height" "player.weight" "player.injured" "player.photo" "player.birth.date" "player.birth.place" "player.birth.country" "id"
"44" 1375 "Morecambe" "https://media-1.api-sports.io/football/teams/1375.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media.api-sports.io/flags/gb.svg" 2021 44 44 3930 NA "Attacker" "7.039534" FALSE 0 2 0 110 58 23 0 4 NA 593 35 8 13 7 4 403 134 61 23 NA 42 66 5 0 0 NA NA 1 1 NA 70908 "C. Stockton" "Cole John" "Stockton" 29 "England" "186 cm" "75 kg" FALSE "https://media-2.api-sports.io/football/players/70908.png" "1994-03-13" "Huyton" "England" 4
"45" 1348 "Milton Keynes Dons" "https://media.api-sports.io/football/teams/1348.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 47 46 4066 NA "Midfielder" "7.568085" FALSE 1 13 1 116 64 20 0 13 NA 1468 111 25 46 NA 21 360 197 54 30 NA 119 19 3 0 0 NA NA 0 1 NA 69403 "S. Twine" "Scott Edward" "Twine" 24 "England" "174 cm" "69 kg" FALSE "https://media.api-sports.io/football/players/69403.png" "1999-07-14" "Swindon" "England" 5
"46" 1338 "Oxford United" "https://media-2.api-sports.io/football/teams/1338.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 44 43 3706 NA "Attacker" "7.000000" FALSE 1 18 1 87 42 20 0 2 NA 849 52 13 15 5 6 492 166 18 10 NA 62 66 12 0 0 NA NA 0 1 NA 19282 "M. Taylor" "Matthew James" "Taylor" 33 "England" "176 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/19282.png" "1990-03-30" "Oxford" "England" 6
"47" 73 "Rotherham" "https://media-1.api-sports.io/football/teams/73.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 45 45 4001 NA "Attacker" "7.297777" FALSE 0 4 0 113 51 19 0 6 NA 1146 58 14 27 4 6 754 346 31 12 NA 58 104 7 0 0 NA NA 0 0 NA 19680 "M. Smith" "Michael John" "Smith" 32 "England" "180 cm" "71 kg" FALSE "https://media-2.api-sports.io/football/players/19680.png" "1991-10-17" "Newcastle upon Tyne" "England" 7
"48" 1358 "Wycombe" "https://media-2.api-sports.io/football/teams/1358.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 46 45 3853 NA "Attacker" "7.243478" FALSE 1 26 1 123 57 17 0 5 NA 1043 41 10 9 3 3 897 467 7 3 NA 20 56 2 0 0 NA NA 0 0 NA 19513 "S. Vokes" "Samuel Michael" "Vokes" 34 "Wales" "186 cm" "90 kg" FALSE "https://media.api-sports.io/football/players/19513.png" "1989-10-21" "Southampton" "England" 8
"49" 74 "Sheffield Wednesday" "https://media-2.api-sports.io/football/teams/74.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 38 33 2927 NA "Attacker" "7.059459" FALSE 5 14 5 74 42 17 0 5 NA 583 30 10 33 1 14 442 179 35 13 NA 50 67 4 0 0 NA NA 2 0 NA 19652 "L. Gregory" "Lee Andrew" "Gregory" 35 "England" "188 cm" "80 kg" FALSE "https://media-2.api-sports.io/football/players/19652.png" "1988-08-26" "Sheffield" "England" 9
"50" 1357 "Plymouth" "https://media.api-sports.io/football/teams/1357.png" 41 "League One" "England" "https://media-1.api-sports.io/football/leagues/41.png" "https://media.api-sports.io/flags/gb.svg" 2021 37 34 2941 NA "Attacker" "6.940540" FALSE 3 20 6 66 46 16 0 4 NA 358 20 6 19 1 10 280 76 36 13 NA 8 22 2 0 0 NA NA 0 0 NA 44956 "R. Hardie" "Ryan" "Hardie" 26 "Scotland" "188 cm" "62 kg" FALSE "https://media-2.api-sports.io/football/players/44956.png" "1997-03-17" "Stranraer" "Scotland" 10
"51" 61 "Wigan" "https://media-1.api-sports.io/football/teams/61.png" 41 "League One" "England" "https://media-1.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 42 41 3597 NA "Attacker" "6.880952" FALSE 1 17 1 70 38 15 0 7 NA 702 45 11 46 1 30 504 187 111 34 NA 76 81 12 0 0 NA NA 0 0 NA 17760 "C. Lang" "Callum Joseph" "Lang" 25 "England" "180 cm" "70 kg" FALSE "https://media.api-sports.io/football/players/17760.png" "1998-09-08" "Liverpool" "England" 11
"52" 1370 "Cambridge United" "https://media-2.api-sports.io/football/teams/1370.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 46 34 3057 NA "Attacker" "6.797777" FALSE 12 15 12 64 35 15 0 1 NA 693 12 10 33 1 9 465 196 31 7 NA 47 31 8 1 0 NA NA 0 0 NA 20316 "S. Smith" "Samuel Toby" "Smith" 25 "England" "181 cm" "73 kg" FALSE "https://media-2.api-sports.io/football/players/20316.png" "1998-03-08" "Manchester" "England" 12
"53" 1370 "Cambridge United" "https://media.api-sports.io/football/teams/1370.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 38 34 3075 NA "Attacker" "6.894594" FALSE 4 4 4 47 24 14 0 3 NA 592 15 7 8 3 2 675 306 12 2 NA 64 69 2 0 0 NA NA 3 1 NA 107787 "J. Ironside" "Joe Samuel" "Ironside" 30 "England" "180 cm" "75 kg" FALSE "https://media-2.api-sports.io/football/players/107787.png" "1993-10-16" "Middlesbrough" "England" 13
"54" 1338 "Oxford United" "https://media-1.api-sports.io/football/teams/1338.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 41 41 3599 NA "Midfielder" "7.282926" FALSE 0 2 0 70 37 14 0 3 NA 1851 56 37 101 9 50 303 160 30 16 NA 36 57 11 0 0 NA NA 5 0 NA 20111 "C. Brannagan" "Cameron Mark Thomas" "Brannagan" 27 "England" "180 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/20111.png" "1996-05-09" "Manchester" "England" 14
"55" 1352 "Shrewsbury" "https://media.api-sports.io/football/teams/1352.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 46 42 3648 NA "Attacker" "6.848888" FALSE 4 23 4 60 31 13 0 4 NA 727 34 10 52 2 5 546 211 37 20 NA 54 62 5 0 0 NA NA 0 0 NA 82208 "D. Udoh" "Dominic Daniel" "Udoh" 27 "Nigeria" "183 cm" "83 kg" FALSE "https://media-2.api-sports.io/football/players/82208.png" "1996-08-30" "Lagos" "Nigeria" 15
"56" 1355 "Portsmouth" "https://media-2.api-sports.io/football/teams/1355.png" 41 "League One" "England" "https://media-1.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 40 27 2424 NA "Attacker" "7.002631" FALSE 13 15 18 69 39 13 0 3 NA 435 27 6 17 3 6 365 157 44 18 NA 25 34 2 0 0 NA NA 1 0 NA 8794 "G. Hirst" "George David Eric" "Hirst" 24 "England" "191 cm" NA FALSE "https://media-2.api-sports.io/football/players/8794.png" "1999-02-15" "Sheffield" "England" 16
"57" 1335 "Charlton" "https://media-1.api-sports.io/football/teams/1335.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media.api-sports.io/flags/gb.svg" 2021 33 28 2539 NA "Attacker" "6.972727" FALSE 5 3 5 61 29 13 0 NA NA 691 28 11 12 5 5 603 311 9 2 NA 55 55 7 0 1 NA NA 1 0 NA 19463 "J. Stockley" "Jayden Connor" "Stockley" 30 "England" "188 cm" "79 kg" FALSE "https://media.api-sports.io/football/players/19463.png" "1993-09-15" "Poole" "England" 17
"58" 57 "Ipswich" "https://media.api-sports.io/football/teams/57.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media-2.api-sports.io/flags/gb.svg" 2021 37 34 2989 NA "Attacker" "6.972972" FALSE 3 9 3 46 23 12 0 6 NA 986 37 20 38 1 29 325 132 79 38 NA 31 45 8 0 0 NA NA 0 0 NA 20089 "W. Burns" "Wesley James" "Burns" 29 "Wales" "173 cm" "68 kg" FALSE "https://media.api-sports.io/football/players/20089.png" "1994-11-23" "Cardiff" "Wales" 18
"59" 68 "Bolton" "https://media-2.api-sports.io/football/teams/68.png" 41 "League One" "England" "https://media.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 44 38 3403 NA "Attacker" "7.090909" FALSE 6 13 7 92 45 12 0 5 NA 1133 70 19 73 5 23 579 261 120 50 NA 113 74 10 0 0 NA NA 0 0 NA 17756 "O. Afolayan" "Oladapo Joshua" "Afolayan" 26 "England" "180 cm" "73 kg" FALSE "https://media-1.api-sports.io/football/players/17756.png" "1997-09-11" "London" "England" 19
"60" 1333 "AFC Wimbledon" "https://media-1.api-sports.io/football/teams/1333.png" 41 "League One" "England" "https://media-2.api-sports.io/football/leagues/41.png" "https://media-1.api-sports.io/flags/gb.svg" 2021 41 38 3335 NA "Midfielder" "6.948780" FALSE 3 10 3 56 29 12 0 5 NA 935 35 16 69 7 38 460 204 67 33 NA 40 42 3 0 0 NA NA 0 0 NA 20372 "J. Rudoni" "Jack" "Rudoni" 22 "England" "186 cm" "77 kg" FALSE "https://media-1.api-sports.io/football/players/20372.png" "2001-06-14" "Carshalton" "England" 20
"61" 2939 "Al-Nassr" "https://media.api-sports.io/football/teams/2939.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media-2.api-sports.io/flags/sa.svg" 2021 28 28 2435 NA "Midfielder" "7.360714" FALSE 0 5 0 117 58 20 0 2 NA 825 25 23 17 4 5 261 119 65 32 NA 54 36 6 0 2 NA NA 1 2 NA 12724 "Talisca" "Anderson" "Souza Conceição" 29 "Brazil" "191 cm" "80 kg" FALSE "https://media.api-sports.io/football/players/12724.png" "1994-02-01" "Feira de Santana" "Brazil" 1
"62" 2938 "Al-Ittihad FC" "https://media.api-sports.io/football/teams/2938.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 29 29 2510 NA "Attacker" "7.189285" FALSE 0 12 0 49 35 20 0 6 NA 767 40 24 19 5 5 262 123 50 26 NA 49 17 4 0 0 NA NA 6 0 NA 44609 "Romarinho" "Romário Ricardo" "da Silva" 33 "Brazil" "174 cm" "69 kg" FALSE "https://media-1.api-sports.io/football/players/44609.png" "1990-12-12" "Palestina" "Brazil" 2
"63" 2936 "Al Taawon" "https://media.api-sports.io/football/teams/2936.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 30 29 2593 NA "Attacker" "7.230769" FALSE 1 3 1 58 33 18 0 2 NA 615 38 17 13 4 2 274 121 32 21 NA 39 38 2 0 0 NA NA 3 1 NA 44408 "L. Tawamba" "Léandre Gaël" "Tawamba Kana" 34 "Cameroon" "187 cm" "85 kg" FALSE "https://media-2.api-sports.io/football/players/44408.png" "1989-12-20" NA "Cameroon" 3
"64" 2940 "Al Shabab" "https://media-1.api-sports.io/football/teams/2940.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 23 23 1991 NA "Attacker" "7.234782" FALSE 0 11 0 58 33 13 0 3 NA 417 22 13 21 2 13 232 120 56 33 NA 40 32 2 0 0 NA NA 0 0 NA 41190 "Carlos" "Carlos Alberto" "Carvalho da Silva Júnior" 28 "Brazil" "176 cm" "75 kg" FALSE "https://media-1.api-sports.io/football/players/41190.png" "1995-08-15" NA "Brazil" 4
"65" 2932 "Al-Hilal Saudi FC" "https://media-2.api-sports.io/football/teams/2932.png" 307 "Pro League" "Saudi-Arabia" "https://media-1.api-sports.io/football/leagues/307.png" "https://media-2.api-sports.io/flags/sa.svg" 2021 27 23 2045 NA "Attacker" "6.996153" FALSE 4 9 4 48 28 13 0 2 NA 468 34 13 14 4 10 204 77 41 12 NA 21 36 1 0 0 NA NA 0 0 NA 393 "M. Marega" "Moussa" "Marega" 32 "Mali" "184 cm" "94 kg" FALSE "https://media-1.api-sports.io/football/players/393.png" "1991-04-14" NA "France" 5
"66" 2935 "Al-Raed" "https://media-1.api-sports.io/football/teams/2935.png" 307 "Pro League" "Saudi-Arabia" "https://media-1.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 26 22 2066 NA "Attacker" "7.034615" FALSE 4 9 4 59 32 13 0 2 NA 490 26 13 13 3 8 249 103 33 9 NA 41 13 3 0 0 NA NA 3 1 NA 36627 "K. El Berkaoui" "Karim" "El Berkaoui" 28 "Morocco" "164 cm" "66 kg" FALSE "https://media-1.api-sports.io/football/players/36627.png" "1995-03-29" "Agadir" "Morocco" 6
"67" 2940 "Al Shabab" "https://media-2.api-sports.io/football/teams/2940.png" 307 "Pro League" "Saudi-Arabia" "https://media-1.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 18 18 1620 NA "Attacker" "7.500000" FALSE 0 1 0 29 22 12 0 4 NA 179 15 12 1 1 1 79 31 13 7 NA 18 15 2 0 0 NA NA 1 0 NA 12975 "O. Ighalo" "Odion Jude" "Ighalo" 34 "Nigeria" "185 cm" "80 kg" FALSE "https://media-1.api-sports.io/football/players/12975.png" "1989-06-16" "Lagos" "Nigeria" 7
"68" 2932 "Al-Hilal Saudi FC" "https://media-1.api-sports.io/football/teams/2932.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 13 13 1124 NA "Attacker" "7.500000" FALSE 0 7 0 29 22 12 0 4 NA 179 15 12 1 1 1 79 31 13 7 NA 18 15 1 0 0 NA NA 1 0 NA 12975 "O. Ighalo" "Odion Jude" "Ighalo" 34 "Nigeria" "185 cm" "80 kg" FALSE "https://media-1.api-sports.io/football/players/12975.png" "1989-06-16" "Lagos" "Nigeria" 7
"69" 2938 "Al-Ittihad FC" "https://media-1.api-sports.io/football/teams/2938.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 13 11 1042 NA "Attacker" "6.766666" FALSE 2 1 2 16 8 12 0 NA NA 90 7 10 2 2 1 55 17 11 3 NA 6 3 1 0 0 NA NA 2 1 NA 44325 "A. Hamed Allah" "Abderrazzaq" "Hamed Allah" 33 "Morocco" "179 cm" "75 kg" FALSE "https://media.api-sports.io/football/players/44325.png" "1990-12-17" "Safi" "Morocco" 8
"70" 2931 "Al-Fateh" "https://media-1.api-sports.io/football/teams/2931.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 27 25 2110 NA "Attacker" "6.900000" FALSE 2 15 3 32 17 11 0 3 NA 394 14 12 18 4 5 191 90 31 14 NA 22 12 2 0 0 NA NA 0 0 NA 44324 "Feras Al Brikan" "Feras Tariq Nasser" "Al Brikan" 23 "Saudi Arabia" "185 cm" "79 kg" FALSE "https://media-1.api-sports.io/football/players/44324.png" "2000-05-14" NA "Saudi Arabia" 9
"71" 2934 "Al-Ettifaq" "https://media.api-sports.io/football/teams/2934.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 22 18 1616 NA "Midfielder" "7.260000" FALSE 4 7 4 28 16 9 0 2 NA 443 43 17 19 2 9 198 104 78 46 NA 37 14 2 0 0 NA NA 0 1 NA 2958 "N. Sliti" "Naïm" "Sliti" 31 "Tunisia" "173 cm" "75 kg" FALSE "https://media.api-sports.io/football/players/2958.png" "1992-07-27" "Marseille" "France" 10
"72" 2930 "Al-Faisaly FC" "https://media-2.api-sports.io/football/teams/2930.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 27 27 2430 NA "Attacker" "7.044000" FALSE 0 0 0 36 19 9 0 2 NA 536 22 15 3 4 3 357 171 14 5 NA 32 39 1 0 0 NA NA 1 0 NA 21716 "Júlio Tavares" "Júlio Carolino" "Tavares" 35 "Cape Verde" "186 cm" "74 kg" FALSE "https://media.api-sports.io/football/players/21716.png" "1988-11-19" "Tarrafal de São Nicolau" "Cape Verde" 11
"73" 2932 "Al-Hilal Saudi FC" "https://media-1.api-sports.io/football/teams/2932.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media-2.api-sports.io/flags/sa.svg" 2021 22 18 1706 NA "Midfielder" "7.418181" FALSE 4 5 4 37 19 9 0 5 NA 902 36 34 39 2 11 223 128 68 38 NA 44 17 1 0 0 NA NA 2 0 NA 44340 "Salem Al Dawsari" "Salem Mohammed Shafi" "Al Dawsari" 32 "Saudi Arabia" "173 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/44340.png" "1991-08-19" "Jeddah" "Saudi Arabia" 12
"74" 2932 "Al-Hilal Saudi FC" "https://media-1.api-sports.io/football/teams/2932.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 17 12 1068 NA "Attacker" "6.906250" FALSE 5 10 5 36 20 9 0 NA NA 100 3 5 2 1 NA 58 24 3 3 NA 10 13 3 0 0 NA NA 3 1 NA 44355 "B. Gomis" "Bafétimbi Fredius" "Gomis" 38 "France" "184 cm" "77 kg" FALSE "https://media.api-sports.io/football/players/44355.png" "1985-08-06" "La Seyne-sur-Mer" "France" 13
"75" 2939 "Al-Nassr" "https://media-1.api-sports.io/football/teams/2939.png" 307 "Pro League" "Saudi-Arabia" "https://media.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 23 19 1679 NA "Attacker" "6.939130" FALSE 4 10 4 43 27 8 0 4 NA 460 21 15 4 1 2 172 74 58 31 NA 19 16 0 0 0 NA NA 0 0 NA 386 "V. Aboubakar" "Vincent" "Aboubakar" 31 "Cameroon" "184 cm" "89 kg" FALSE "https://media.api-sports.io/football/players/386.png" "1992-01-22" "Garoua" "Cameroon" 14
"76" 2956 "Dhamk" "https://media-1.api-sports.io/football/teams/2956.png" 307 "Pro League" "Saudi-Arabia" "https://media-1.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 25 23 1918 NA "Attacker" "6.791304" FALSE 2 17 2 44 19 8 0 1 NA 503 17 15 13 1 8 227 104 58 25 NA 47 33 3 0 0 NA NA 0 0 NA 3179 "H. Soudani" "Hillal El Arbi" "Soudani" 36 "Algeria" "175 cm" "74 kg" FALSE "https://media-2.api-sports.io/football/players/3179.png" "1987-11-25" "Chlef" "Algeria" 15
"77" 2939 "Al-Nassr" "https://media-1.api-sports.io/football/teams/2939.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media-2.api-sports.io/flags/sa.svg" 2021 18 8 972 NA "Midfielder" "7.255555" FALSE 10 7 10 24 13 8 0 2 NA 470 32 21 12 NA 1 141 72 45 22 NA 34 14 3 0 0 NA NA 2 0 NA 50886 "P. Martínez" "Gonzalo Nicolás" "Martínez" 30 "Argentina" "170 cm" "75 kg" FALSE "https://media.api-sports.io/football/players/50886.png" "1993-06-13" "Mendoza" "Argentina" 16
"78" 2931 "Al-Fateh" "https://media.api-sports.io/football/teams/2931.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media-1.api-sports.io/flags/sa.svg" 2021 24 24 2093 NA "Attacker" "7.295238" FALSE 0 5 1 26 14 8 0 5 NA 1053 61 40 25 2 11 246 125 88 44 NA 53 27 4 0 1 NA NA 3 0 NA 2428 "C. Cueva" "Christian Alberto" "Cueva Bravo" 32 "Peru" "169 cm" "69 kg" FALSE "https://media-1.api-sports.io/football/players/2428.png" "1991-11-23" "Trujillo" "Peru" 17
"79" 2940 "Al Shabab" "https://media.api-sports.io/football/teams/2940.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 26 24 1989 NA "Attacker" "7.216000" FALSE 2 17 2 39 23 7 0 8 NA 654 35 20 40 1 13 210 94 40 24 NA 19 43 6 0 0 NA NA 0 0 NA 44347 "Hattan Bahbri" "Hattan Sultan Ahmed" "Bahbri" 31 "Saudi Arabia" "169 cm" "70 kg" FALSE "https://media-2.api-sports.io/football/players/44347.png" "1992-07-16" NA "Saudi Arabia" 18
"80" 2934 "Al-Ettifaq" "https://media-2.api-sports.io/football/teams/2934.png" 307 "Pro League" "Saudi-Arabia" "https://media-2.api-sports.io/football/leagues/307.png" "https://media.api-sports.io/flags/sa.svg" 2021 21 19 1589 NA "Attacker" "6.785000" FALSE 2 15 2 20 13 7 0 1 NA 285 8 11 12 1 3 157 60 28 11 NA 29 22 3 1 0 NA NA 1 0 NA 2866 "R. Quaison" "Robin Kwamina" "Quaison" 30 "Sweden" "183 cm" "78 kg" FALSE "https://media.api-sports.io/football/players/2866.png" "1993-10-09" "Stockholm" "Sweden" 19
"81" 85 "Paris Saint Germain" "https://media-2.api-sports.io/football/teams/85.png" 61 "Ligue 1" "France" "https://media-2.api-sports.io/football/leagues/61.png" "https://media-1.api-sports.io/flags/fr.svg" 2021 35 34 3032 NA "Attacker" "7.791428" FALSE 1 10 1 123 67 28 0 17 NA 1339 70 31 11 NA 5 371 179 204 111 NA 53 28 10 0 0 NA NA 4 0 NA 278 "K. Mbappé" "Kylian" "Mbappé Lottin" 25 "France" "178 cm" "75 kg" FALSE "https://media.api-sports.io/football/players/278.png" "1998-12-20" "Paris" "France" 1
"82" 91 "Monaco" "https://media.api-sports.io/football/teams/91.png" 61 "Ligue 1" "France" "https://media-1.api-sports.io/football/leagues/61.png" "https://media.api-sports.io/flags/fr.svg" 2021 37 29 2540 NA "Attacker" "7.143243" FALSE 8 22 8 60 44 25 0 5 NA 668 33 13 18 1 NA 235 86 57 25 NA 22 19 3 0 0 NA NA 8 0 NA 2059 "W. Ben Yedder" "Wissam" "Ben Yedder" 33 "France" "170 cm" "68 kg" FALSE "https://media.api-sports.io/football/players/2059.png" "1990-08-12" "Sarcelles" "France" 2
"83" 94 "Rennes" "https://media.api-sports.io/football/teams/94.png" 61 "Ligue 1" "France" "https://media.api-sports.io/football/leagues/61.png" "https://media-1.api-sports.io/flags/fr.svg" 2021 37 37 2805 NA "Attacker" "7.318918" FALSE 0 30 0 69 47 21 0 3 NA 922 42 20 55 3 18 312 165 59 28 NA 41 28 1 0 0 NA NA 2 0 NA 663 "M. Terrier" "Martin Albert Frédéric" "Terrier" 26 "France" "184 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/663.png" "1997-03-04" "Armentières" "France" 3
"84" 80 "Lyon" "https://media.api-sports.io/football/teams/80.png" 61 "Ligue 1" "France" "https://media-2.api-sports.io/football/leagues/61.png" "https://media-2.api-sports.io/flags/fr.svg" 2021 30 25 2209 NA "Attacker" "7.110000" FALSE 5 9 5 77 45 21 0 4 NA 431 27 9 18 NA 8 276 122 42 25 NA 19 29 6 0 0 NA NA 5 0 NA 666 "M. Dembélé" "Moussa" "Dembélé" 27 "France" "183 cm" "73 kg" FALSE "https://media-2.api-sports.io/football/players/666.png" "1996-07-12" "Pontoise" "France" 4
"85" 84 "Nice" "https://media-2.api-sports.io/football/teams/84.png" 61 "Ligue 1" "France" "https://media-2.api-sports.io/football/leagues/61.png" "https://media-1.api-sports.io/flags/fr.svg" 2021 32 26 2447 NA "Attacker" "8.066666" FALSE 6 5 6 12 5 16 0 1 NA 82 9 16 2 NA NA 35 17 1 1 NA 3 6 3 0 0 NA NA 0 0 NA 21591 "A. Delort" "Andy" "Delort" 32 "Algeria" "182 cm" "82 kg" FALSE "https://media-2.api-sports.io/football/players/21591.png" "1991-10-09" "Sete" "France" 5
"86" 79 "Lille" "https://media-2.api-sports.io/football/teams/79.png" 61 "Ligue 1" "France" "https://media.api-sports.io/football/leagues/61.png" "https://media-1.api-sports.io/flags/fr.svg" 2021 38 32 2808 NA "Attacker" "6.868421" FALSE 6 18 6 64 33 15 0 NA NA 633 34 13 24 4 5 297 123 54 26 NA 47 25 3 0 0 NA NA 2 1 NA 8489 "J. David" "Jonathan Christian" "David" 23 "Canada" "175 cm" "70 kg" FALSE "https://media.api-sports.io/football/players/8489.png" "2000-01-14" "New York" "USA" 6
"87" 99 "Clermont Foot" "https://media.api-sports.io/football/teams/99.png" 61 "Ligue 1" "France" "https://media.api-sports.io/football/leagues/61.png" "https://media.api-sports.io/flags/fr.svg" 2021 32 27 2426 NA "Attacker" "6.959375" FALSE 5 16 5 58 29 14 0 5 NA 524 31 11 12 1 7 242 90 55 29 NA 5 19 1 0 0 NA NA 2 1 NA 24288 "M. Bayo" "Mohamed Lamine" "Bayo" 25 "Guinea" "188 cm" "76 kg" FALSE "https://media.api-sports.io/football/players/24288.png" "1998-06-04" "Clermont-Ferrand" "France" 7
